year,month,language_name,commit_count,quarter,year_rank,quarter_rank
2011,9,Common Workflow Language,31,3,364,321
2011,6,Inform 7,269,2,358,329
2011,6,Stan,132,2,368,339
2011,6,Fennel,66,2,396,412
2011,2,Fennel,2,1,396,409
2011,7,Ruby,3399456,3,26,18
2011,5,Awk,30155627,2,8,9
2011,3,XSLT,10103154,1,19,22
2011,12,VimL,6643215,4,20,26
2011,1,PowerShell,347562,1,51,35
2011,4,PowerShell,466922,2,51,35
2011,11,Erlang,2637554,4,32,47
2011,6,XML,311459,2,54,111
2011,12,M,73726,4,108,136
2011,6,D,235128,2,71,87
2011,4,Swift,29108,2,143,64
2011,7,Matlab,270129,3,66,75
2011,7,Rust,115160,3,101,87
2011,6,BitBake,8990,2,198,222
2011,11,XProc,7437,4,212,250
2011,11,SmPL,13097,4,183,154
2011,8,Nemerle,17304,3,161,229
2011,4,Pan,2016,2,258,324
2011,5,GCC Machine Description,12017,2,196,191
2011,11,Brainfuck,396870,4,45,113
2011,3,RenderScript,35953,1,148,162
2011,4,Pawn,15850,2,188,147
2011,2,TLA,4422,1,214,212
2011,10,Slash,28158,4,141,161
2011,7,Arc,39553,3,152,151
2011,5,Oxygene,1812,2,269,372
2011,10,Nit,182,4,339,325
2011,3,Kotlin,111296,1,92,93
2011,8,AL,21,3,406,369
2011,10,SWIG,15361,4,175,150
2011,5,Boo,5311,2,220,286
2011,7,LOLCODE,3679,3,238,306
2011,10,LOLCODE,3682,4,238,300
2011,1,RAML,1669,1,236,237
2011,3,Delphi,13874,1,189,285
2011,11,G-code,2529,4,309,267
2011,10,AIDL,1434,4,292,269
2011,8,GAMS,116,3,320,366
2011,11,Frege,2754,4,252,335
2011,1,SMT,568,1,313,287
2011,1,Pug,509,1,296,210
2011,2,NASL,11212,1,190,167
2011,8,Zephir,773,3,273,305
2011,7,Logtalk,216,3,321,383
2011,10,Fluent,696,4,290,253
2011,12,Hy,94,4,334,256
2011,2,Mirah,758,1,281,346
2011,10,Zimpl,536,4,317,358
2011,10,TXL,99,4,359,410
2011,9,ChucK,253,3,303,358
2011,5,NetLogo,88,2,361,381
2011,12,NetLogo,276,4,361,388
2011,11,LOLCODE,3433,4,238,300
2011,6,Common Workflow Language,158,2,364,326
2011,4,Wollok,1,2,400,447
2011,1,Shen,44,1,380,414
2011,12,Boogie,6,4,396,427
2011,11,Curry,1,4,413,463
2011,6,Awk,17631360,2,8,9
2011,5,Protocol Buffer,449174,2,49,41
2011,12,TeX,5199067,4,21,27
2011,3,CSS,4257435,1,23,17
2011,7,CMake,868449,3,39,34
2011,3,Java,1919090,1,35,26
2011,6,NSIS,774525,2,42,48
2011,4,PostScript,343980,2,56,50
2011,6,Diff,25059,2,153,199
2011,11,Vala,29042,4,155,139
2011,2,Mathematica,64929,1,115,129
2011,8,GCC Machine Description,14188,3,196,181
2011,4,AutoHotkey,9566,2,184,235
2011,12,DTrace,161925,4,76,80
2011,1,BlitzBasic,7986,1,215,250
2011,9,Haxe,108003,3,94,133
2011,9,Inno Setup,101194,3,112,93
2011,2,Arduino,109185,1,82,101
2011,12,AutoIt,2461,4,239,233
2011,5,Clean,2280,2,253,305
2011,2,FreeMarker,64041,1,123,103
2011,4,Gettext Catalog,12422,2,191,250
2011,12,SQL,9549,4,207,274
2011,12,Augeas,14433,4,166,207
2011,7,WebAssembly,1198,3,277,267
2011,3,Oz,7790,1,216,258
2011,5,Opa,574,2,284,357
2011,5,PureBasic,942,2,267,143
2011,11,KakouneScript,161,4,372,385
2011,9,Procfile,3710,3,242,183
2011,9,Kit,9,3,414,439
2011,11,NASL,15950,4,190,168
2011,2,Factor,637,1,262,310
2011,8,VBA,2416,3,246,254
2011,12,1C Enterprise,159,4,331,141
2011,11,Ceylon,2600,4,259,313
2011,10,JFlex,7672,4,222,288
2011,1,Earthly,30,1,386,358
2011,5,Zimpl,184,2,317,359
2011,7,MoonScript,592,3,300,246
2011,10,Bro,278,4,310,349
2011,11,DCPU-16 ASM,128,4,357,451
2011,8,DCPU-16 ASM,144,3,357,444
2011,9,Alloy,172,3,338,385
2011,8,Harbour,242,3,348,356
2011,4,Idris,184,2,280,279
2011,2,Ren'Py,4,1,409,437
2011,10,Curry,35,4,413,463
2011,4,Makefile,15817078,2,11,5
2011,5,Scala,6829981,2,22,29
2011,3,Perl,36088264,1,5,6
2011,2,C++,22598463,1,3,4
2011,9,C,20869308,3,4,3
2011,12,PowerShell,590132,4,51,32
2011,12,Tcl,460555,4,48,49
2011,11,AngelScript,8464,4,213,200
2011,4,Racket,105024,2,97,135
2011,9,PostScript,496140,3,56,49
2011,7,Scheme,256184,3,69,76
2011,11,ColdFusion,31717,4,151,192
2011,3,Gherkin,126838,1,85,73
2011,2,Fortran,90698,1,103,102
2011,7,GLSL,314391,3,61,53
2011,6,Vala,19315,2,155,140
2011,6,Pascal,541689,2,44,60
2011,7,Pascal,512500,3,44,61
2011,12,LSL,15187,4,186,254
2011,1,Mask,32146,1,159,186
2011,11,E,28122,4,146,184
2011,3,Dart,37576,1,135,133
2011,8,Lean,9141,3,199,232
2011,1,xBase,4003,1,237,264
2011,6,GDB,2507554,2,27,30
2011,8,RenderScript,42738,3,148,159
2011,9,Objective-J,2424,3,241,286
2011,10,Pawn,11590,4,188,143
2011,4,NCL,151,2,344,383
2011,5,Terra,9790,2,203,226
2011,7,SQF,166,3,323,270
2011,9,ASP.NET,2628,3,248,242
2011,3,IGOR Pro,731,1,297,373
2011,4,Crystal,971,2,283,158
2011,4,SMT,551,2,313,293
2011,11,Pug,755,4,296,206
2011,4,Pug,708,2,296,211
2011,6,VBA,2556,2,246,247
2011,2,Haml,2887,1,244,226
2011,4,API Blueprint,550,2,287,267
2011,6,Jsonnet,2364,2,263,223
2011,9,Nim,1291,3,275,223
2011,9,Dhall,34,3,369,357
2011,7,ShaderLab,369,3,318,200
2011,8,BASIC,321,3,349,318
2011,8,Agda,384,3,328,342
2011,9,Blade,476,3,306,234
2011,8,Classic ASP,190,3,340,347
2011,3,DCPU-16 ASM,66,1,357,446
2011,9,Opal,3,3,385,382
2011,10,Common Workflow Language,54,4,364,328
2011,6,Zig,100,2,381,365
2011,2,Witcher Script,9,1,413,396
2011,10,C++,26891309,4,3,5
2011,5,QMake,276213,2,68,62
2011,12,Visual Basic,252256,4,65,72
2011,2,Smarty,330104,1,59,54
2011,11,Go,423670,4,50,28
2011,12,QMake,230107,4,68,61
2011,11,HiveQL,3956,4,233,166
2011,6,HiveQL,4714,2,233,173
2011,1,Jolie,455,1,324,367
2011,5,Perl6,444169,2,53,61
2011,12,Perl6,383180,4,53,62
2011,2,Vim Snippet,898,1,274,159
2011,6,MATLAB,39938,2,136,107
2011,7,MATLAB,45452,3,136,106
2011,5,M4,4096082,2,28,31
2011,4,ABAP,11093,2,180,234
2011,11,Lean,10934,4,199,229
2011,1,VHDL,32644,1,170,194
2011,7,Pure Data,67981,3,113,155
2011,10,Io,46771,4,127,174
2011,12,Inno Setup,69635,4,112,102
2011,11,HCL,5950,4,223,93
2011,7,Hack,101232,3,95,90
2011,9,TLA,11751,3,214,215
2011,5,NewLisp,33624,2,145,169
2011,6,Vue,14619,2,179,115
2011,3,KiCad,7753,1,221,246
2011,3,AspectJ,110673,1,90,114
2011,1,REXX,106,1,370,399
2011,4,Mustache,12712,2,157,130
2011,5,ASL,558,2,314,308
2011,6,Stata,17460,2,164,198
2011,5,Agda,166,2,328,349
2011,1,RPC,7320,1,211,222
2011,4,Nimrod,1668,2,272,232
2011,8,RUNOFF,87,3,360,438
2011,2,Frege,2389,1,252,322
2011,4,Logtalk,579,2,321,376
2011,9,Modelica,976,3,278,307
2011,7,MTML,31,3,332,436
2011,7,Qt Script,101,3,351,345
2011,2,ShaderLab,186,1,318,202
2011,10,PogoScript,25,4,400,454
2011,8,PEG.js,109,3,375,312
2011,9,Bluespec,40,3,373,363
2011,11,Bluespec,59,4,373,354
2011,1,Alloy,280,1,338,378
2011,4,Shen,88,2,380,426
2011,11,Qt Script,100,4,351,346
2011,4,MLIR,1589,2,266,184
2011,4,XSLT,5946373,2,19,23
2011,10,ApacheConf,1093638,4,37,48
2011,1,C,30153242,1,4,3
2011,4,HTML,3849887,2,24,12
2011,5,Puppet,90727,2,102,100
2011,10,Bison,4302879,4,25,33
2011,5,Forth,129842,2,88,124
2011,11,PigLatin,9060,4,205,217
2011,4,IDL,40480,2,132,120
2011,3,Handlebars,38498,1,131,84
2011,2,Eiffel,59703,1,137,171
2011,4,LiveScript,17698,2,158,146
2011,5,Liquid,20111,2,167,182
2011,7,E,41755,3,146,185
2011,1,E,31785,1,146,178
2011,4,Game Maker Language,17174,2,177,205
2011,3,Perl 6,404366,1,62,69
2011,5,SystemVerilog,33994,2,144,166
2011,4,Jupyter Notebook,55446,2,126,83
2011,6,RenderScript,36889,2,148,165
2011,3,Objective-J,4770,1,241,279
2011,1,SRecode Template,18332,1,165,147
2011,11,Arc,32587,4,152,146
2011,6,Csound Score,610,2,304,319
2011,8,Crystal,1525,3,283,220
2011,8,CWeb,1336,3,271,304
2011,11,AIDL,1326,4,292,269
2011,4,Pike,1141,2,286,348
2011,6,Pike,913,2,286,348
2011,12,SMT,417,4,313,278
2011,12,RobotFramework,13747,4,202,155
2011,4,Asymptote,146,2,366,398
2011,9,Agda,416,3,328,342
2011,11,Clean,2055,4,253,307
2011,8,NASL,10742,3,190,165
2011,12,Factor,1062,4,262,318
2011,7,API Blueprint,1927,3,287,262
2011,3,API Blueprint,253,1,287,266
2011,5,ReScript,3513,2,249,245
2011,4,EJS,790,2,282,188
2011,12,Nim,1201,4,275,209
2011,12,YARA,58,4,377,322
2011,4,Hy,560,2,334,248
2011,8,PogoScript,15,3,400,455
2011,2,Ecl,57,1,325,403
2011,3,GSC,95,1,363,338
2011,9,Golo,111,3,371,401
2011,7,Zeek,15,3,396,365
2011,4,JavaScript,7007829,2,18,11
2011,11,ASP,17475969,4,12,19
2011,1,AppleScript,255224,1,67,82
2011,12,Cucumber,267732,4,70,65
2011,9,R,602095,3,40,54
2011,8,Tcl,473512,3,48,51
2011,11,Dockerfile,158605,4,84,36
2011,11,Jolie,253,4,324,363
2011,3,NSIS,797842,1,42,49
2011,2,F#,45462,1,130,104
2011,11,Visual Basic,286671,4,65,72
2011,7,Eagle,27109,3,160,177
2011,1,XQuery,95454,1,116,138
2011,12,Racket,71644,4,97,158
2011,1,Gherkin,117551,1,85,73
2011,12,TypeScript,298752,4,58,42
2011,2,SuperCollider,1785542,1,36,51
2011,11,GLSL,264116,4,61,54
2011,3,Rust,101754,1,101,88
2011,3,Nix,24543,1,150,142
2011,5,Haxe,96623,2,94,134
2011,5,BlitzBasic,8096,2,215,252
2011,8,Rebol,48031,3,118,144
2011,9,Arduino,164449,3,82,99
2011,9,Pure Data,55815,3,113,155
2011,9,Logos,331471,3,57,84
2011,4,E,35673,2,146,186
2011,10,Lean,6951,4,199,229
2011,9,JSONiq,7387,3,187,221
2011,10,AutoIt,3411,4,239,233
2011,6,xBase,4768,2,237,265
2011,12,Less,19026,4,171,121
2011,2,Jupyter Notebook,48015,1,126,80
2011,6,Objective-J,3073,2,241,283
2011,2,Objective-J,1808,1,241,279
2011,2,Cap'n Proto,1507,1,231,172
2011,12,Kotlin,119823,4,92,88
2011,8,NCL,164,3,344,391
2011,10,eC,8195,4,209,197
2011,6,Ragel,13027,2,185,213
2011,5,Ragel,8335,2,185,213
2011,5,WebAssembly,1201,2,277,275
2011,8,SQF,1416,3,323,270
2011,5,LilyPond,6562,2,206,227
2011,8,PureBasic,2844,3,267,143
2011,3,LFE,10,1,397,429
2011,10,Zephir,4083,4,273,296
2011,7,Fluent,1098,3,290,253
2011,12,Slim,655,4,299,294
2011,1,Slim,456,1,299,300
2011,3,EJS,676,1,282,184
2011,11,Chapel,3705,4,234,299
2011,9,Self,19,3,362,440
2011,4,Modelica,1295,2,278,307
2011,2,kvlang,165,1,341,339
2011,2,Slim,703,1,299,300
2011,9,PogoScript,71,3,400,455
2011,8,Nunjucks,206,3,342,265
2011,2,LOLCODE,3266,1,238,304
2011,3,Ren'Py,17,1,409,437
2011,12,Shen,12,4,380,416
2011,7,Objective-C,30056303,3,6,7
2011,7,Perl,30591323,3,5,6
2011,3,PostScript,535023,1,56,50
2011,12,Perl,25603581,4,5,6
2011,2,NSIS,621216,1,42,49
2011,7,Protocol Buffer,465827,3,49,40
2011,6,Roff,798374,2,38,38
2011,4,Go,423605,2,50,28
2011,4,ApacheConf,928617,2,37,47
2011,10,Elm,32298,4,140,145
2011,9,Elm,36050,3,140,146
2011,9,Protocol Buffer,474728,3,49,40
2011,6,Smarty,349047,2,59,52
2011,12,Clojure,8854727,4,17,21
2011,4,XS,99323,2,93,118
2011,2,FORTRAN,148200,1,79,110
2011,4,Processing,34998,2,109,122
2011,4,Fortran,91577,2,103,101
2011,9,IDL,50938,3,132,120
2011,4,Haskell,172315,2,78,85
2011,4,Eiffel,40672,2,137,179
2011,5,ABAP,14871,2,180,234
2011,12,BlitzBasic,6696,4,215,243
2011,6,Module Management System,116795,2,96,114
2011,2,DTrace,166927,1,76,76
2011,4,CLIPS,132824,2,86,125
2011,5,Game Maker Language,15677,2,177,205
2011,8,Clean,2557,3,253,302
2011,7,Nemerle,23418,3,161,229
2011,12,Brainfuck,529505,4,45,113
2011,12,Propeller Spin,855,4,302,289
2011,5,Squirrel,5016,2,219,298
2011,7,MAXScript,16159,3,174,186
2011,6,nesC,94737,2,100,126
2011,11,Nit,68,4,339,325
2011,9,REXX,53,3,370,404
2011,11,Gosu,3430,4,224,242
2011,3,Cap'n Proto,3497,1,231,172
2011,3,Parrot,2651,1,240,320
2011,6,Genshi,3576,2,218,259
2011,12,Redcode,4407,4,201,218
2011,2,PAWN,42680,1,134,152
2011,4,PAWN,44890,2,134,155
2011,6,Riot,430,2,347,301
2011,10,Nimrod,1474,4,272,260
2011,4,GCC Machine Description,12327,2,196,191
2011,12,RUNOFF,70,4,360,444
2011,7,Jsonnet,1836,3,263,210
2011,5,Slim,783,2,299,300
2011,6,Ceylon,2420,2,259,310
2011,9,Mirah,1232,3,281,350
2011,5,MTML,212,2,332,427
2011,11,Zimpl,268,4,317,358
2011,11,Dhall,117,4,369,352
2011,10,Dhall,94,4,369,352
2011,9,SaltStack,1044,3,276,65
2011,10,ShaderLab,463,4,318,195
2011,9,Svelte,3,3,398,334
2011,3,Red,2417,1,264,305
2011,11,Inform 7,16,4,358,321
2011,10,Opa,698,4,284,353
2011,8,ShellSession,274,3,353,409
2011,4,NetLogo,71,2,361,381
2011,5,GSC,106,2,363,338
2011,10,Singularity,99,4,350,368
2011,3,jq,510,1,298,281
2011,11,Zeek,2,4,396,362
2011,3,JavaScript,10117356,1,18,12
2011,8,UnrealScript,18057339,3,9,10
2011,12,Objective-C,25047313,4,6,7
2011,5,Smarty,326220,2,59,52
2011,8,Emacs Lisp,659519,3,43,43
2011,12,Groovy,432937,4,47,43
2011,8,NSIS,755764,3,42,45
2011,1,Lua,437159,1,52,43
2011,6,C#,791788,2,41,37
2011,2,Eagle,20743,1,160,182
2011,9,PigLatin,11886,3,205,206
2011,5,Dockerfile,124277,2,84,36
2011,4,XML,354582,2,54,111
2011,6,Mathematica,62450,2,115,133
2011,8,M,82046,3,108,136
2011,1,OpenSCAD,26004,1,181,190
2011,9,GDScript,17495,3,162,205
2011,1,PicoLisp,12834,1,182,225
2011,2,E,36124,1,146,178
2011,9,BlitzBasic,5010,3,215,244
2011,10,Verilog,55837,4,139,156
2011,9,Julia,11096,3,176,169
2011,6,OpenSCAD,5206,2,181,187
2011,2,GDB,2623466,1,27,29
2011,3,Less,20924,1,171,125
2011,9,SystemVerilog,29454,3,144,166
2011,5,Hack,117961,2,95,89
2011,10,Euphoria,219,4,345,361
2011,2,NewLisp,37113,1,145,165
2011,12,SRecode Template,18353,4,165,149
2011,11,SRecode Template,16048,4,165,149
2011,12,Web Ontology Language,7225,4,200,251
2011,8,Starlark,5283,3,229,117
2011,7,Gettext Catalog,10818,3,191,233
2011,1,Delphi,12805,1,189,285
2011,8,G-code,549,3,309,272
2011,9,KakouneScript,168,3,372,390
2011,4,LFE,35,2,397,429
2011,5,Lasso,15335,2,172,241
2011,7,RobotFramework,15408,3,202,154
2011,10,Click,2099,4,235,316
2011,11,XC,38213,4,133,186
2011,10,VBA,2466,4,246,252
2011,7,ChucK,502,3,303,358
2011,2,Inform 7,42,1,358,328
2011,4,OpenQASM,277,2,301,287
2011,8,Fluent,509,3,290,253
2011,5,Ceylon,755,2,259,310
2011,7,JFlex,3900,3,222,290
2011,1,V,1832,1,261,298
2011,4,Self,40,2,362,435
2011,1,Zimpl,380,1,317,350
2011,9,Fantom,1952,3,257,316
2011,8,Hy,286,3,334,257
2011,1,APL,185,1,343,324
2011,12,Moocode,36,4,352,413
2011,2,MoonScript,510,1,300,256
2011,6,WebIDL,40,2,355,185
2011,1,Monkey,176,1,333,385
2011,6,Papyrus,570,2,308,374
2011,1,Oxygene,1644,1,269,364
2011,6,Oxygene,1546,2,269,372
2011,9,Oxygene,1427,3,269,375
2011,1,Bluespec,93,1,373,357
2011,6,Golo,198,2,371,404
2011,8,Shen,90,3,380,430
2011,3,Pony,10,1,396,334
2011,8,MLIR,1964,3,266,176
2011,7,Shell,34422880,3,1,1
2011,1,Makefile,22616510,1,11,5
2011,2,Perl,22187659,1,5,6
2011,2,Java,1728163,1,35,26
2011,9,NSIS,990893,3,42,45
2011,8,OCaml,142488,3,83,105
2011,1,Roff,1012719,1,38,38
2011,4,Smarty,290488,2,59,52
2011,4,CoffeeScript,406245,2,46,39
2011,7,Roff,1128248,3,38,38
2011,7,Common Lisp,89612,3,107,108
2011,6,Nix,23876,2,150,142
2011,2,Pascal,490235,1,44,57
2011,5,Nix,29520,2,150,142
2011,9,Raku,14804,3,178,170
2011,12,Liquid,19573,4,167,191
2011,1,Vala,40432,1,155,143
2011,11,EmberScript,104894,4,129,134
2011,4,DM,61654,2,119,98
2011,7,Game Maker Language,16694,3,177,196
2011,12,Clarion,20000,4,147,175
2011,6,Augeas,30022,2,166,206
2011,2,KiCad,4608,1,221,246
2011,6,Arc,17188,2,152,152
2011,9,Ragel,11016,3,185,203
2011,10,Sage,4211,4,227,198
2011,10,ECL,1208,4,295,315
2011,5,Pep8,83,2,374,288
2011,3,PureBasic,1383,1,267,136
2011,6,Metal,2980,2,245,204
2011,9,RUNOFF,141,3,360,438
2011,3,Factor,1196,1,262,310
2011,4,Jsonnet,1180,2,263,223
2011,8,Ceylon,2949,3,259,309
2011,6,Modelica,1769,2,278,307
2011,10,Glyph,2,4,422,446
2011,9,Inform 7,171,3,358,323
2011,1,Closure Templates,75,1,367,335
2011,10,Tea,32,4,365,423
2011,12,ChucK,708,4,303,359
2011,8,Kaitai Struct,118,3,376,388
2011,6,KiCad Layout,151,2,354,356
2011,2,ChucK,580,1,303,352
2011,11,jq,1206,4,298,273
2011,1,Ox,1,1,404,450
2011,4,Shell,23189962,2,1,1
2011,11,Assembly,24851238,4,7,8
2011,3,Groff,16069198,1,16,19
2011,2,VimL,6651052,1,20,24
2011,4,Scheme,273883,2,69,75
2011,9,HiveQL,2800,3,233,162
2011,3,Eagle,14787,1,160,182
2011,5,Visual Basic,285068,2,65,65
2011,10,Thrift,129050,4,99,86
2011,10,Common Lisp,74676,4,107,109
2011,6,Puppet,104062,2,102,100
2011,12,Mathematica,57409,4,115,133
2011,3,Ada,244251,1,72,100
2011,7,LiveScript,15266,3,158,147
2011,2,xBase,3454,1,237,264
2011,7,SmPL,14256,3,183,163
2011,5,AutoIt,2253,2,239,243
2011,4,GDB,2330845,2,27,30
2011,6,SystemVerilog,41197,2,144,166
2011,8,Euphoria,239,3,345,351
2011,8,Pawn,11536,3,188,145
2011,9,Jasmin,1939,3,250,256
2011,6,Ioke,749,2,305,384
2011,3,sed,39193,1,149,64
2011,7,Kotlin,89321,3,92,91
2011,9,Idris,1406,3,280,281
2011,6,Oz,7089,2,216,274
2011,11,Pep8,38,4,374,290
2011,6,Sass,1725,2,268,217
2011,4,Myghty,808,2,293,294
2011,10,Myghty,237,4,293,312
2011,10,KakouneScript,126,4,372,385
2011,4,AIDL,145,2,292,272
2011,5,AIDL,262,2,292,272
2011,3,NASL,13146,1,190,167
2011,2,Brightscript,335,1,322,362
2011,12,Ecl,197,4,325,417
2011,8,Faust,696,3,294,278
2011,2,JFlex,4406,1,222,291
2011,4,V,2317,2,261,291
2011,5,TXL,208,2,359,411
2011,12,Slice,196,4,326,372
2011,8,Qt Script,81,3,351,345
2011,3,Inform 7,50,1,358,328
2011,11,Dylan,45,4,327,323
2011,2,Opa,913,1,284,349
2011,7,Monkey,194,3,333,397
2011,6,GSC,92,2,363,338
2011,2,jq,299,1,298,281
2011,8,Motoko,45,3,396,386
2011,2,Solidity,2,1,396,273
2011,3,Witcher Script,22,1,413,396
2011,1,Scala,5931945,1,22,28
2011,8,Lex,12260381,3,14,16
2011,11,CSS,5041656,4,23,14
2011,9,CoffeeScript,484403,3,46,39
2011,10,Go,515961,4,50,28
2011,6,F#,51834,2,130,106
2011,9,AngelScript,9334,3,213,202
2011,1,CoffeeScript,360064,1,46,40
2011,12,AngelScript,7207,4,213,200
2011,9,Perl6,395879,3,53,62
2011,7,Vala,24625,3,155,137
2011,9,Vim Snippet,1790,3,274,153
2011,1,COBOL,31514,1,169,204
2011,8,Ada,206329,3,72,98
2011,7,DTrace,140990,3,76,81
2011,10,Ada,203935,4,72,98
2011,7,Mako,337393,3,55,55
2011,6,Smalltalk,150040,2,77,86
2011,7,Liquid,16835,3,167,187
2011,9,Game Maker Language,18285,3,177,196
2011,11,DM,54807,4,119,96
2011,12,Visual Basic .NET,1261,4,270,172
2011,8,Hack,79874,3,95,90
2011,12,Euphoria,78,4,345,361
2011,9,VBScript,3974,3,228,227
2011,2,Arc,35041,1,152,149
2011,5,Cap'n Proto,6171,2,231,171
2011,6,Parrot,2627,2,240,332
2011,4,Sage,2172,2,227,200
2011,6,Self,81,2,362,435
2011,12,ASP.NET,2240,4,248,238
2011,3,Isabelle,2636,1,251,278
2011,3,RobotFramework,3674,1,202,160
2011,1,Factor,1497,1,262,310
2011,10,OpenQASM,940,4,301,284
2011,10,BlitzMax,114,4,335,401
2011,9,F*,56,3,382,333
2011,1,Sass,891,1,268,218
2011,3,Hy,171,1,334,255
2011,6,Cycript,7,2,405,280
2011,6,Zimpl,400,2,317,359
2011,1,Modula-3,17,1,401,412
2011,3,Agda,213,1,328,354
2011,6,RPGLE,6,2,408,450
2011,8,Blade,1229,3,306,234
2011,12,Closure Templates,80,4,367,334
2011,5,ImageJ Macro,31,2,384,311
2011,7,NetLogo,40,3,361,372
2011,11,Stan,111,4,368,341
2011,4,MQL4,44,2,396,425
2011,6,Sieve,66,2,396,393
2011,8,Xonsh,4,3,402,415
2011,5,Go,495002,2,50,28
2011,10,TeX,5365964,4,21,27
2011,11,CMake,948500,4,39,34
2011,8,Go,465539,3,50,29
2011,1,Cucumber,196943,1,70,63
2011,3,Nginx,43173,1,138,62
2011,12,Common Lisp,69340,4,107,109
2011,7,Prolog,2493307,3,34,47
2011,8,Perl6,425604,3,53,62
2011,11,Mathematica,60553,4,115,133
2011,2,IDL,43298,1,132,128
2011,12,OpenEdge ABL,160654,4,106,107
2011,5,OpenSCAD,12047,2,181,187
2011,5,Raku,15263,2,178,172
2011,3,Mako,388143,1,55,58
2011,4,xBase,5811,2,237,265
2011,4,Clean,2246,2,253,305
2011,5,Less,13001,2,171,127
2011,3,Euphoria,170,1,345,360
2011,3,Haml,3365,1,244,226
2011,5,VBScript,4216,2,228,231
2011,4,NewLisp,39924,2,145,169
2011,9,Fancy,2540,3,279,261
2011,4,Csound Score,600,2,304,319
2011,9,Starlark,4521,3,229,117
2011,11,SWIG,14579,4,175,150
2011,2,Redcode,7959,1,201,231
2011,3,VBA,3340,1,246,247
2011,2,Smali,132,1,288,329
2011,8,Propeller Spin,564,3,302,279
2011,1,Grammatical Framework,8,1,407,397
2011,2,Metal,2677,1,245,201
2011,3,F*,36,1,382,345
2011,3,Rascal,2775,1,247,236
2011,7,Nim,1411,3,275,223
2011,10,CodeQL,1651,4,256,222
2011,1,mupad,790,1,315,361
2011,1,EJS,402,1,282,184
2011,11,BlitzMax,67,4,335,401
2011,1,LabVIEW,136,1,336,381
2011,4,APL,270,2,343,325
2011,5,RPGLE,15,2,408,450
2011,7,Scaml,23,3,378,418
2011,6,Tea,264,2,365,422
2011,12,Nunjucks,383,4,342,261
2011,11,Harbour,151,4,348,348
2011,5,Idris,67,2,280,279
2011,1,Singularity,85,1,350,368
2011,2,Shen,4,1,380,414
2011,12,Cycript,2,4,405,295
2011,11,ObjectScript,3,4,420,371
2011,11,Lex,14886453,4,14,16
2011,1,Groff,12911550,1,16,19
2011,6,ASP,13480870,2,12,18
2011,12,Lua,467801,4,52,40
2011,9,Go,354846,3,50,29
2011,10,TSQL,47841,4,128,82
2011,2,PigLatin,9964,1,205,211
2011,7,ColdFusion,26506,3,151,197
2011,7,Nginx,44831,3,138,57
2011,4,Gherkin,85132,2,85,72
2011,8,Cuda,54618,3,125,116
2011,1,AGS Script,11823,1,192,199
2011,1,MATLAB,34655,1,136,107
2011,5,AMPL,123478,2,87,108
2011,8,IDL,48222,3,132,120
2011,11,AutoHotkey,13892,4,184,231
2011,5,Common Lisp,84282,2,107,102
2011,3,EmberScript,32979,1,129,134
2011,9,Clean,2581,3,253,302
2011,4,Graphviz (DOT),65870,2,105,170
2011,8,Coq,2954,3,226,222
2011,6,FreeMarker,58588,2,123,97
2011,11,Pan,1072,4,258,327
2011,6,SQL,8357,2,207,271
2011,12,POV-Ray SDL,34515,4,142,157
2011,11,RenderScript,31178,4,148,169
2011,8,Apex,11229,3,204,190
2011,7,Apex,10366,3,204,190
2011,3,Jinja,4050,1,225,141
2011,2,VBScript,6055,1,228,224
2011,1,Rich Text Format,9329,1,194,154
2011,8,Arc,19365,3,152,151
2011,5,Web Ontology Language,11711,2,200,256
2011,1,Kotlin,84136,1,92,93
2011,12,Gosu,6367,4,224,242
2011,12,Ragel,12802,4,185,201
2011,10,Mustache,28888,4,157,125
2011,7,Sage,11077,3,227,201
2011,11,Sage,4154,4,227,198
2011,8,Procfile,3207,3,242,183
2011,7,Twig,31348,3,168,173
2011,9,SMT,292,3,313,292
2011,11,kvlang,463,4,341,345
2011,5,F*,31,2,382,337
2011,10,FreeBasic,496,4,329,366
2011,12,Csound,2953,4,255,301
2011,7,Csound,1941,3,255,301
2011,10,RPGLE,4,4,408,453
2011,8,Scaml,69,3,378,418
2011,10,PEG.js,26,4,375,314
2011,4,BASIC,175,2,349,321
2011,2,Alloy,215,1,338,378
2011,5,PowerBuilder,2,2,415,455
2011,6,Dhall,14,2,369,347
2011,3,Self,15,1,362,438
2011,5,Fennel,14,2,396,412
2011,1,Blade,217,1,306,245
2011,11,Witcher Script,1,4,413,398
2011,11,PostScript,440337,4,56,50
2011,12,OCaml,118767,4,83,101
2011,6,Java,2034816,2,35,24
2011,9,Cucumber,237969,3,70,58
2011,8,TSQL,51394,3,128,85
2011,3,ANTLR,59558,1,124,92
2011,12,Puppet,98091,4,102,94
2011,9,AppleScript,288051,3,67,79
2011,2,Common Lisp,104559,1,107,113
2011,11,Puppet,96002,4,102,94
2011,12,Vim Snippet,1338,4,274,152
2011,1,Julia,30939,1,176,169
2011,6,E,37970,2,146,186
2011,9,Ada,192272,3,72,98
2011,1,Pure Data,67143,1,113,151
2011,1,Stata,24031,1,164,196
2011,6,XProc,6867,2,212,257
2011,10,BitBake,11729,4,198,208
2011,11,QML,59867,4,122,103
2011,7,Clarion,37321,3,147,172
2011,10,Perl 6,320928,4,62,70
